,0
V3007,0.00012203419212851868
V3008,6.33130343315945e-05
V3009,0.00016301887933913356
V3010,0.00014666846072008228
V3011,8.22059324592539e-05
V3012,0.00014935841362303758
V3013,0.0001292901031339932
V3014,9.033643980902081e-05
V3015,0.0001751196666212973
V3016,0.00017752182794418512
V3017,0.00023062575982445377
V3018,0.00014317177475412968
V3019,0.00012627227286478963
V3020,0.00018005600438579885
V3021,0.00013640680598544537
V3022,6.565428542696576e-05
V3023,0.00015981878678162623
V3024,0.00016657912110628584
V3025,0.00016599414962602767
V3026,0.0002182386528008555
V3027,0.00014950993173193288
V3028,0.00018668357754787597
V3029,0.00024431613805745296
V3030,9.843641149892629e-05
V3031,0.0001247397841579859
V3032,0.00021207700915689163
V3033,0.00011467466390204424
V3034,0.00012243321850676896
V3035,0.0001756863782385641
V3036,0.00013126296299309162
V3037,0.00014322811751264728
V3038,1.1285825736539596e-05
V3039,8.013339237197145e-06
V3040,7.84328743225996e-06
V3041,9.299929351423927e-06
V3042,1.1692838386786826e-05
V3043,3.6117358426327775e-06
V3044,9.467370349391089e-06
V3045,2.206801800664089e-05
V3046,7.830512824529711e-06
V3047,1.3350612924339225e-05
V3048,8.007179214079945e-05
V3049,7.749247550382479e-05
V3050,1.2611193572697734e-05
V3051,7.891128818651288e-05
V3052,7.312232423813391e-06
V3053,1.565480112117361e-05
V3054,8.40346108650083e-05
V3055,9.431991448012908e-06
V3056,8.630078080002425e-06
V3057,9.222006074016826e-06
V3058,1.6518483484342477e-05
V3059,1.2165983570645751e-05
V3060,5.4695052237754204e-06
V3061,7.813379150837832e-05
V3062,7.155401718402367e-06
V3063,7.899936896769735e-06
V3064,1.7152733526446995e-05
V3065,5.395050005849747e-06
V3066,5.318483126725343e-06
V3067,1.0537984627764975e-05
V3068,9.19919839252986e-06
V3069,1.0121382617477659e-05
V3070,1.0323328065020338e-05
V3071,8.064307700560753e-06
V3072,9.03004000199437e-06
V3073,1.0863921432966065e-05
V3074,2.3501910763151198e-06
V3075,1.2190621565365077e-05
V3076,3.788655043146705e-05
V3077,1.4575500675386904e-05
V3078,1.3947908231289605e-05
V3079,1.7142452803566756e-05
V3080,4.721022512000194e-06
V3081,7.096169747424395e-06
V3082,1.042511212980953e-05
V3083,6.121589322949255e-06
V3084,1.1263538262771987e-05
V3085,8.389032944022776e-06
V3086,1.0700565256894808e-05
V3087,9.577757330303643e-06
V3088,1.0097924744014985e-05
V3089,9.545595872141525e-06
V3090,7.3995795627992735e-06
V3091,1.0031443564645935e-05
V3092,1.0625335299438356e-05
V3097,0.000639756021614897
V3098,0.0008667176293215575
V3099,0.0009483378879043196
V3100,2.6422778994152266e-06
V3101,0.00045702188398287464
V3102,0.0012155656818588385
V3103,0.0010178143464462232
V3104,6.482863630211413e-05
V3105,1.184350113619377e-05
V3106,1.9488865780641665e-06
V3107,4.9019304222715326e-06
V3108,0.0
V3109,0.0
V3110,0.0
V3111,8.968423216243042e-06
V3112,1.9758834992357866e-05
V3113,0.00010371539125996062
V3114,0.00014010884504053514
V3116,0.0
V3117,2.3399672378864914e-05
V3118,0.0
V3119,0.00010765133028032845
V3120,0.0
V3121,0.0
V3122,6.514729961651239e-06
V3123,0.0
V3143,0.0
V3144,0.0
V3145,0.0
V3146,6.76960640605174e-05
V3149,0.0
V3150,9.415897824342853e-06
V3151,0.0
V3152,0.0
V3153,0.0
V3154,0.0
V3155,0.0
V3156,7.544544001602124e-05
V3157,0.0
V3158,0.0
V3159,0.0
V3160,8.90517921184662e-06
V3161,0.0
V3162,0.0
V3163,2.610179046268587e-06
V3164,0.0
V3173,0.0003040661774315031
V3174,0.0003052812187866678
V3175,0.0003368513390103007
V3176,7.244633818278469e-05
V3177,0.0017783326490583326
V3179,0.0003060315722765156
V3180,0.0002436139922767989
V3181,0.0003707686813972641
V3182,7.312834616159776e-06
V3183,0.0001501260640987356
V3184,0.00011578309267294534
V3185,0.0003038142285056317
V3186,0.00041462363255029044
V3187,0.0009424817134861489
V3188,0.0008591911201748973
V3189,0.0007378003794031207
V3190,0.0012985577226326984
V3191,0.0009856826908032728
V3192,4.751604748385851e-06
V3193,1.4940813548718514e-05
V3194,3.2191722141848694e-06
V3195,7.29054471638923e-06
V3196,0.0
V3197,0.0
V3198,0.0
V3199,0.0
V3200,0.0
V3201,0.0
V3202,0.0
V3203,9.651935067344653e-06
V3205,9.44156532568567e-06
V3210,5.7589120451017846e-05
V3211,0.0
V3212,1.8543699798436225e-05
V3213,1.1389873879524664e-05
V3214,7.2735491414243705e-06
V3215,9.514560925797829e-06
V3216,8.353270964039087e-06
V3217,7.133121020624505e-06
V3218,6.345970857285508e-06
V3219,5.7017847451357935e-05
V3220,1.1640147830314246e-05
V3221,0.00012015123560740066
V3222,1.2031737328350352e-05
V3223,8.298771921309129e-05
V3224,0.00011539382013434601
V3225,0.00010247090506445834
V3226,8.507053142615476e-05
V3227,0.00011469561316748612
V3228,0.00014674984657042536
V3229,0.00010398429991567294
V3230,0.00013176076140752725
V3231,0.0001243350290689148
V3232,0.0001310757932648873
V3233,0.00015864996692410919
V3234,0.00014146907129663548
V3235,0.00013461705262914067
V3236,0.00016777658085498286
V3237,0.00014735328781466004
V3238,0.00012239144594419603
V3239,0.0002310426014583678
V3240,6.137803088532333e-05
V3241,8.460987802218059e-05
V3242,0.00010988241202940741
V3243,7.820732618664679e-05
V3244,0.00021309082204079658
V3245,7.228736184539494e-05
V3246,8.72565929122136e-05
V3247,0.00011183329804599603
V3248,7.07431237380806e-05
V3249,0.00025423149148634587
V3250,3.248808323455237e-06
V3251,5.722671366892317e-06
V3252,9.280110089668582e-06
V3253,1.0671552735188803e-05
V3254,7.260566329461937e-06
V3255,6.063147725683274e-06
V3256,3.4481426241645236e-06
V3257,8.93817062560669e-06
V3258,8.414695012278572e-06
V3259,9.309477369662048e-06
V3260,7.483457437611845e-06
V3261,1.0406377524997924e-05
V3262,7.908035621626118e-06
V3263,7.5664783274192976e-06
V3264,1.1081979439874293e-05
V3265,8.019646016338592e-06
V3266,7.161797994382907e-06
V3267,1.0360385215061066e-05
V3268,6.4961447449683645e-06
V3269,1.5540067049374435e-05
V3270,5.76089219843473e-06
V3271,9.197917516118183e-06
V3272,1.776162796927988e-05
V3273,1.4177754005154859e-05
V3274,8.783608208508028e-06
V3275,1.2183164758605908e-05
V3276,1.5741703361597837e-05
V3277,1.0625659584438236e-05
V3300,6.850285199048865e-05
V3301,3.945982194220085e-06
V3302,6.546391097348917e-06
V3303,1.0443854193434096e-05
V3304,3.3179481846546865e-06
V3305,4.189444083210573e-05
V3306,3.7210364641866693e-06
V3307,6.73823828892614e-06
V3308,1.1195831258916993e-05
V3309,4.558096581026078e-05
V3310,0.0
V3312,5.9651254662264944e-05
V3313,1.8608184610333143e-05
V3314,3.6675781358002744e-06
V3315,5.688506826848917e-06
V3316,2.435944260599125e-05
V3317,3.4716400114118444e-05
V3322,2.6934738850861467e-05
V3323,9.80824308463346e-06
V3324,0.002429933969304774
V3325,1.0087877066677248e-06
V3326,6.395872764888661e-06
V3327,1.1137918728237257e-05
V3328,6.333603991172362e-06
V3329,5.492597212766834e-06
V3330,1.0288188638403699e-05
V3331,2.9971472269068685e-05
V3332,1.5337470719029133e-05
V3333,7.766089816700074e-06
V3334,9.456919828413258e-06
V3335,8.856116648139818e-06
V3336,8.717846416315054e-06
V3337,8.01596803430084e-06
V3338,1.0211109119951684e-05
V3339,6.036311896144491e-06
V3340,6.180805765322701e-06
V3341,1.9244689099456724e-05
V3342,1.2945760642159792e-05
V3343,0.00020661072455113228
V3344,0.0006682207506357725
V3345,0.0003377173074013109
V3346,0.0010542328817680577
V3347,0.000769138568495338
V3348,0.00031031983872961666
V3349,0.0004379223034672701
V3350,0.0004601872552844829
V3351,0.0004446002523587385
V3352,0.0006039500543996602
V3353,0.0013588750602608023
V3354,0.00047846436339397263
V3355,0.00017205596485369724
V3356,0.0004467862152067036
V3357,0.00021660582032905927
V3358,0.0004754550870533415
V3359,0.0007189384210937102
V3360,0.0004054657819994692
V3361,0.0005110393885898483
V3362,0.0006280005145033574
V3363,0.0004775971010832348
V3364,0.0008249485835146633
V3365,0.0009039064992254004
V3366,0.0004953047430625558
V3368,0.0
V3369,0.0
V3370,5.245953444700393e-05
V3371,0.0
V3376,4.588444863048224e-05
V3377,0.0
V3378,6.301043110027583e-05
V3379,0.0
V3380,0.0
V3381,8.830762520087525e-05
V3382,6.405356357034048e-05
V3383,0.0
V3384,0.0
V3430,0.00032795880841407705
V3431,0.0002826836851101157
V3432,0.0006694421178736648
V3433,1.0663384987401924e-05
V3434,1.2872022707952297e-05
V3435,6.589486387848241e-05
V3436,8.842434539395782e-06
V3437,0.0
V3438,7.338905813588076e-06
V3439,8.008918704814333e-06
V3440,1.2645726510956728e-05
V3441,7.348056953709418e-06
V3442,6.330623401205752e-06
V3444,1.4181051103537479e-05
V3445,1.2545075453626023e-05
V3452,0.0
V3453,0.0
V3456,0.0
V3457,0.0
V3458,0.0
V3459,1.005523347216383e-05
V3460,4.3142063575901586e-06
V3461,0.0038980399814476084
V3477,0.0011089738069431782
V3478,0.00017632765527974496
V3479,0.0
V3480,0.001266718520143999
V3481,0.001687809925023664
V3482,0.000537686451601127
V3483,0.0007707600945519146
V3484,0.00019424692300691154
V3485,0.00021610094784713438
V3486,0.00020772719658138162
V3487,0.00022583502983098108
V3488,0.00017933111595006896
V3489,0.00014282034502650137
V3490,0.0002735097383474335
V3491,0.00013897656815938967
V3492,0.00020989925871569662
V3493,0.00014236109646491703
V3494,0.00028161113024078135
V3495,0.00024731281228290854
V3496,0.00011062814513987775
V3497,0.00023385215839309397
V3498,1.0932258521616103e-05
V3499,3.3310512060429505e-06
V3500,5.959370168294613e-06
V3501,7.74604270592809e-06
V3502,6.596211451428028e-06
V3503,5.152598985446634e-06
V3504,6.485085875897517e-06
V3505,7.386041508090852e-06
V3506,7.364398421809083e-06
V3507,8.381697277758177e-06
V3508,7.287365040541861e-06
V3509,4.0052413746902266e-06
V3510,1.1839723021113908e-05
V3511,8.881441212886046e-06
V3512,1.3052838672373265e-05
V3513,4.484543462741751e-06
V3514,9.258959818657876e-06
V3515,7.834445080520196e-06
V3535,0.0009211638631842517
V3536,0.0014038543058121334
V3537,0.0010641606403663105
V3538,0.0009906144130637593
V3539,0.0017197205653016756
V3540,9.371438936405798e-06
V3541,7.473002781933874e-06
V3542,7.525698962226847e-06
V3543,0.0
V3544,0.0
V3547,4.205908642561274e-08
V3548,0.0
V3559,0.0
V3560,0.0
V3561,0.0
V3562,1.7726453041754127e-06
V3563,4.9754518163572876e-06
V3564,1.1109531645182854e-05
V3565,8.293085551109064e-06
V3566,0.0
V3571,0.0
V3574,0.0
V3575,0.0
V3576,8.633596193650423e-05
V3577,3.296009050110556e-05
V3579,1.0045429310841496e-05
V3580,0.0
V3582,3.2071188330235655e-06
V3583,0.0
V3587,0.0
V3588,6.766715797860672e-05
V3589,4.3919858786346605e-05
V3590,2.1216394938651845e-05
V3591,6.245577379568393e-06
V3592,4.669191725932295e-06
V3593,4.2463650191385856e-06
V3594,1.2676829337370771e-05
V3595,2.774392189908322e-05
V3596,1.5726004937448147e-05
V3597,0.0
V3598,6.4155574679779495e-06
V3599,9.616942985826574e-06
V3600,4.848405702394696e-06
V3601,6.886077720229669e-06
V3604,8.949710244597036e-06
V3605,4.4988597144929745e-06
V3606,2.244774742716715e-06
V3607,1.1968360374023943e-05
V3608,1.0764694825453433e-05
V3609,1.0649873038550442e-05
V3610,8.247392731881764e-06
V3611,6.424828708050078e-06
V3612,9.648988734024828e-06
V3613,3.808982909107954e-06
V3614,8.846559665913837e-05
V3615,0.0006259374935032058
V3616,0.00034146784572719295
V3617,3.8073543867967227e-06
V3618,4.685677861024327e-06
V3619,1.0225485184383068e-05
V3620,4.7488905520137025e-06
V3621,1.5839530132099096e-05
V3622,9.863171801050618e-06
V3623,3.146809419765869e-05
V3624,3.726705018880615e-06
V3625,2.7364179700722633e-06
V3628,9.132913526880207e-06
V3629,1.2777455948217768e-05
V3632,0.0
V3633,0.0
V3636,1.4728231552041465e-06
V3637,0.0
V3640,6.259757650346549e-06
V3641,0.0
V3643,2.9197085179359744e-06
V3644,0.0
V3646,9.511565638964315e-06
V3648,1.4256977461930481e-05
V3649,0.0
V3650,2.2041243021250776e-06
V3651,0.0
V3653,3.537373077715458e-06
V3654,0.0
V3655,0.0
V3656,0.0
V3659,8.145095243442908e-05
V3660,1.4456006000875563e-05
V3661,0.0001232891825306716
V3662,1.2327414695080114e-05
V3663,9.76308588979731e-06
V3664,4.519187688236456e-06
V3665,0.0006052431393595238
V3666,2.1873544986407974e-05
V3667,1.4052477602014735e-05
V3668,1.4755991650822713e-05
V3669,0.0
V3670,0.0
V3671,1.627761599748363e-05
V3672,2.004323728564698e-06
V3673,0.0
V3674,5.3129015416217e-06
V3675,9.760549611795926e-06
V3676,6.8840735375881415e-06
V3677,1.3904149938323048e-05
V3678,7.960312590912937e-06
V3679,5.517576342669807e-06
V3680,6.8630518386805854e-06
V3681,4.559048706198766e-06
V3682,2.7688422336071453e-05
V3683,1.7410923603532523e-05
V3684,9.143909983995744e-06
V3685,9.095653176666878e-06
V3689,0.0004389548224834705
V3690,6.921494094924241e-06
V3691,1.9591869764279736e-05
V3716,0.000408290648583896
V3717,0.0003937425948482385
V3718,1.636145562153141e-05
V3719,2.136318812194736e-05
V3720,8.347781241979168e-06
V3721,2.2626747047915542e-05
V3723,5.38419847298393e-06
V3724,2.5853513420662225e-06
V3801,0.00011179386039121717
V3802,9.736043975584761e-05
V3809,0.0
V3810,8.033186216765768e-06
V3811,1.3129650465643385e-05
V3812,9.086880441326725e-05
V3813,3.1106207406771455e-05
V3814,0.0006320148038617094
V3815,0.0
V3816,1.0637094604648371e-05
V3817,7.0775947064919464e-06
V3819,1.730929081570005e-05
V3820,1.1323706605041112e-05
V3821,9.291482438130682e-06
V3822,1.3601166196791937e-05
V3823,1.2444949985486904e-05
V3824,7.325032361139764e-06
V3825,1.1966566007304579e-05
V3826,5.224121240001421e-06
V3827,1.677426582732366e-05
V3839,1.4955960992580519e-05
V3840,2.458250744349333e-05
V3841,0.00032843605029055496
V3842,0.00024366223277886063
V3852,9.54331935973825e-06
V3853,1.2978705302300913e-05
V3854,1.6338050167144956e-05
V3856,1.0697182648188257e-05
V3866,3.4075180340397355e-05
V3867,3.180914825658239e-05
V3868,1.2811191312768934e-05
V3869,3.69299857338277e-06
V3870,1.1949425832990027e-05
V3871,1.962313424164961e-05
V3872,3.8188917907125845e-05
V3873,6.141868364018557e-06
V3874,2.1475058770091258e-05
V3875,2.4286927863539407e-05
V3876,1.5076025865332152e-05
V3877,1.2212487039712294e-05
V3878,1.3538564729805376e-05
V3879,1.0857781832157527e-05
V3880,3.0375437094640484e-05
V3881,4.6955941034394316e-05
V3882,1.4336789175695661e-05
V3883,3.8806628275890386e-05
V3884,1.363983469028851e-05
V3885,2.5438959333719265e-06
V3886,1.1041431880113491e-05
V3888,2.513088387322999e-05
V3889,1.9809710729104885e-05
V3890,2.1921561001548583e-05
V3891,1.893995914242483e-05
V3894,1.0407708304360036e-05
V3895,3.5524895712481966e-06
V3896,4.425524365220723e-06
V3897,9.166887521210103e-06
V3898,0.0
V3899,5.399567249279785e-06
V3900,0.0
V3901,7.679706568474826e-06
V3902,0.0
V3903,9.329365110852396e-06
V3904,0.0
V3905,0.0
V3906,6.678408022004036e-06
V3907,0.0
V3909,8.069261336388772e-06
V3911,0.0
V3967,0.0
V3968,0.0
V3971,1.5232138520558622e-06
V3975,0.0
V3976,8.157963990754466e-06
V3977,5.7825949940214034e-06
V3978,5.515219330337877e-06
V3979,5.1010165630094e-06
V4021,5.41952593065296e-06
V4022,1.2327093416741935e-05
V4023,5.610131620857948e-06
V4024,1.1829859352281231e-05
V4025,0.00020773966456795364
V4026,9.138838116828698e-06
V4027,0.0007411938323100866
V4028,8.97361397138643e-06
V4029,0.00014009002170650952
V4030,1.5135825834539648e-05
V4031,6.875481898171723e-06
V4032,1.0115449305454564e-05
V4033,1.1886275820854894e-05
V4034,0.0001617848690400544
V4035,0.00025233455775908864
V4036,0.00017595275287845194
V4037,0.00035219696381574
V4038,0.0003385054628306562
V4039,9.097658409076816e-05
V4040,0.00022912396077120608
V4041,0.0003577063290647561
V4042,0.0004763833540091252
V4043,0.00040766751734911446
V4044,0.0005557437318398248
V4049,1.5281641018189133e-05
V4051,0.0
V4053,0.0
V4055,4.696611816525757e-06
V4057,0.0
V4059,0.0
V4060,0.0
V4061,0.0
V4062,0.0002729783598399526
V4063,8.746307363209517e-05
V4064,0.0003132574961933077
V4065,0.00034440253101821345
V4066,0.0003150952655134154
V4067,0.00028334861850408795
V4068,0.0018068472522101949
V4069,0.00122386999137311
V4070,0.0015902111512477992
V4071,0.0015993121944946921
V4072,0.0009423846109581282
V4073,0.002357175124747021
V4074,0.0006949048014002789
V4075,0.0011497331742887258
V4076,0.001411912602477913
V4077,0.0011281351744067943
V4078,0.0001176906449350425
V4079,0.0014205053985231635
V4080,8.84367226408634e-06
V4084,0.0
V4086,0.0
V4087,0.0
V4094,3.7589381783643223e-06
V4095,7.0393630321212354e-06
V4096,4.601074233606809e-06
V4097,1.6489812727995443e-06
V4098,7.259402991614895e-05
V4127,0.0
V4128,7.071385018739049e-06
V4129,0.0
V4130,4.0620531885876575e-06
V4132,0.0
V4133,0.0
V4134,0.0
V4135,0.0
V4137,0.0
V4141,0.0
V4143,3.544878693881289e-05
V4144,1.0445483142761219e-05
V4145,0.001191989576844793
V4146,8.504050788630033e-06
V4147,2.4464068213512856e-05
V4149,2.6553358539836748e-06
V4150,0.0
V4151,0.0
V4153,0.0
V4155,0.0
V4156,0.0
V4157,0.0
V4158,0.0
V4159,1.8734218249346896e-05
V4167,0.0
V4168,0.0
V4169,0.0
V4170,2.3029776996357892e-05
V4171,0.0
V4172,0.0
V4173,0.0003265270592667088
V4174,8.79395514792116e-06
V4175,1.1313435111961736e-05
V4176,9.517932953972553e-06
V4189,8.87976509283248e-06
V4190,7.051833179731838e-06
V4249,0.0
V4250,0.0
V4251,0.0
V4252,0.0
V4253,0.0
V4254,0.0
V4255,0.0
V4256,0.0
V4257,0.0
V4258,0.0
V4259,0.0
V4260,0.00015955814542946312
V4261,1.7013307152298914e-05
V4263,2.1270777392689777e-05
V4264,1.7555744426785244e-05
V4302,8.202734207916441e-06
V4303,7.221606527255941e-06
V4304,8.400456465908328e-06
V4305,7.656481218711146e-06
V4306,1.2760156342869704e-05
V4307,9.827410687898674e-06
V4308,7.654025309279972e-05
V4309,9.780853861060802e-06
V4310,7.270096252425121e-05
V4311,0.0004012361648813637
V4312,0.0013943653993493995
V4313,0.0009974340870996742
V4314,0.0011723203569534019
V4315,0.0008951663301451415
V4316,0.0005219416748960632
V4319,6.38304756230117e-05
V4320,0.0016411227166634515
V4321,0.000883432783823969
V4322,0.001906981948820186
V4323,0.000729827070138789
V4324,0.0006062100765243734
V4327,0.002428043756529925
V4328,0.00015544622374447572
V4329,1.3148213725042714e-06
V4330,0.0
V4331,6.511826835793938e-06
V4332,0.0
V4333,0.0
V4334,0.0
V4335,1.030110345406726e-05
V4336,1.3285044334804226e-05
V4338,1.2043768581415027e-05
V4339,8.296946916500854e-06
V4340,7.265988384151918e-06
V4342,6.28357171766491e-06
V4343,7.420812692487283e-06
V4345,0.001394252781109504
V4346,0.0014339913011196573
V4347,0.0004466227367354981
V4348,0.0007731957796311489
V4349,0.0006296431981463346
V4350,0.0012103766040183356
V4351,0.0011087820384386704
V4352,0.0004034186862577191
V4353,0.0010739951590181176
V4354,0.0012968696314391447
V4355,0.0014248005064262472
V4356,0.0007953170368565991
V4357,0.0002251266512923379
V4358,0.0015096055410255803
V4359,7.73394429055156e-06
V4361,4.205437521768893e-06
V4363,0.0011320406048299621
V4364,0.0013431199964552185
V4365,0.000461386578950892
V4366,0.0007568285140961585
V4367,0.0008325945138079658
V4368,0.0009421695173813951
V4369,0.0007846276654028594
V4370,0.0015645527103461342
V4371,0.0013657439027963676
V4372,0.0004338358301240272
V4373,0.0010973406462183105
V4374,0.0012669091379916776
V4375,0.0004947659894851594
V4376,0.0016788485021150357
V4413,1.0215424936986563e-05
V4414,1.0890096734745438e-05
V4416,8.270889803042947e-06
V4417,0.004175877771765842
V4418,0.004138197777239269
V4419,7.591775732872646e-05
V4420,1.0872254772182414e-05
V4421,0.0021963152870651814
V4422,0.002443689887064343
V4424,7.27810819450924e-05
V4425,9.156871663639532e-06
V4426,5.306094711527502e-06
V4427,0.00013203362892678689
V4428,4.546460024658198e-05
V4429,1.1266682178870913e-05
V4430,0.00011380095219322946
V4431,0.0
V4432,7.676871585812959e-05
V4433,9.38089727614243e-06
V4434,0.004237497436442492
V4435,0.00368845873194109
V4436,8.16827053519794e-05
V4437,9.292816739437218e-05
V4438,0.004015315041096557
V4439,0.0035098958495648354
V4440,0.004580239256033074
V4441,0.005901825340317526
V4442,0.004658974573273586
V4443,0.0046439345814015065
V4444,0.0
V4445,0.00019957427691485663
V4446,0.0009085057140810684
V4447,2.064042408783783e-05
V4448,9.430287482031134e-06
V4449,8.346694573639072e-06
V4450,3.6435009409645558e-06
V4451,5.609952858652978e-06
V4452,6.740173012148747e-06
V4454,9.38415124288521e-05
V4455,9.109927792719466e-06
V4456,0.000336379111698354
V4457,1.0523777287211243e-05
V4458,0.0010309377169658565
V4460,1.169622579651241e-05
V4461,0.00029269370704169376
V4462,3.374930274357881e-05
V4463,0.0006201607919042111
V4464,3.664520701803887e-05
V4465,5.38036343641516e-06
V4466,3.995130597425261e-06
V4467,2.992310543044252e-05
V4468,1.3539957828184865e-05
V4469,0.0007056628350398849
V4470,0.0009488385785768115
V4471,0.0006057762507073811
V4472,0.0007036830388690563
V4473,0.0008273524278044459
V4474,0.0007849651225690287
V4475,0.0003820035485806973
V4476,0.0009588628223702846
V4477,0.0005980300009306474
V4478,0.0005737119695845537
V4479,6.650593777754755e-05
V4480,5.397661793262782e-05
V4481,2.16051021930396e-05
V4482,0.0003866049288101264
V4483,0.0008682212144684778
V4484,1.7923393559872075e-06
V4485,0.0
V4486,2.836788201383976e-05
V4487,0.0010092205984408434
V4488,2.6665456377919928e-05
V4489,2.811024410851869e-05
V4490,1.1165584724895363e-05
V4491,0.00018086242948394751
V4492,2.5083732382554505e-05
V4493,3.090400711233734e-05
V4494,0.0010172555977432554
V4495,0.0003181204962194671
V4496,0.00027515511566216254
V4497,2.260384122801269e-05
V4498,0.0
V4499,1.465705469202715e-05
V4501,0.0013935937697380333
V4504,0.0
V4505,0.003733556721602307
V4506,0.0008475855656530094
V4507,1.640166680355938e-05
V4508,7.41525115172599e-05
V4509,7.668187039407022e-05
V4511,4.3440594497617405e-05
V4512,1.3479149104003322e-05
V4513,7.517257370765356e-05
V4514,0.0007198854981731396
V4515,0.0002877959693683744
V4516,0.00027782267063082626
V4517,5.744854273039532e-05
V4518,3.861942903258757e-06
V4520,8.441456471943183e-05
V4521,2.1366808015942365e-05
V4522,1.2739767647880291e-05
V4523,0.0001444743976409597
V4524,0.0
V4525,0.0007028409317234954
V4527,0.0
V4529,0.0
V4530,0.0002790746531502359
V4531,9.749120407757045e-06
V4532,1.1239921037434292e-05
V4533,1.5102254939998705e-05
V4534,5.215850856351219e-06
V4535,1.061589501837225e-06
V4536,7.6075318896560435e-06
V4537,9.974196943347769e-06
V4538,6.720540360414807e-06
V4539,7.67388238023832e-06
V4540,1.2332635887287863e-05
V4541,1.1653411781758946e-05
V4542,1.0861273596921787e-05
V4543,1.334611443056553e-05
V4544,9.640722337309835e-06
V4545,1.4958863446930921e-05
V4546,5.716708727465639e-06
V4547,7.017357094900557e-06
V4548,1.0306192214748208e-05
V4549,5.5641885628789515e-06
V4550,1.0183772576279923e-05
V4551,9.720042511639439e-06
V4552,8.817933828852333e-06
V4553,1.2045726892263138e-05
V4554,3.7663646992291246e-05
V4555,8.813720413510605e-06
V4556,1.3962113069387293e-05
V4557,5.328459455221068e-06
V4558,1.4921110042027397e-05
V4559,1.1237175680314295e-05
V4560,1.1717566785875291e-05
V4561,8.140252059142482e-06
V4562,6.782333175549938e-06
V4563,1.2071608241073322e-05
V4564,8.072894812201767e-06
V4565,9.263379153675921e-06
V4566,1.1226579406735724e-05
V4567,5.744105360418257e-06
V4568,1.226676910314625e-05
V4569,1.4720370776429336e-05
V4570,1.532863037201804e-05
V4571,6.304202159594347e-06
V4572,1.4230567821131678e-05
V4573,1.0175535890394787e-05
V4574,4.1998878327833235e-06
V4575,8.142705091537615e-06
V4576,9.325547927110711e-06
V4577,1.5976461061161032e-05
V4578,5.867326502425606e-06
V4579,1.6537626953065016e-05
V4580,9.463410537481288e-06
V4581,7.931377932656464e-06
V4582,1.067442954373419e-05
V4583,6.7507943068492235e-06
V4584,1.2351871907358138e-05
V4585,8.778102795679945e-06
V4586,8.848613426651215e-06
V4587,5.382911477912546e-06
V4588,5.366233855903841e-06
V4589,1.0283996785224408e-05
V4590,8.535004128244523e-06
V4591,1.2536916146005904e-05
V4592,9.189201545990791e-06
V4593,1.1100367720859391e-05
V4594,1.1960222403432282e-05
V4595,1.0141044723477141e-05
V4596,1.1869848478601956e-05
V4597,7.271365184304463e-06
V4598,5.3206602324721416e-06
V4599,1.3343428598201025e-05
V4600,1.760900448709021e-05
V4601,7.80736093277424e-06
V4602,6.115503885441865e-06
V4603,9.689674375516675e-06
V4604,9.616758910346618e-06
V4605,1.5639334627749335e-05
V4606,7.016211412173025e-06
V4607,6.558934074391212e-06
V4608,3.042538939213376e-05
V4609,5.85394976093821e-06
V4610,7.062265257469424e-06
V4611,1.1303315968531343e-05
V4612,1.6777911681268743e-05
V4613,6.912015674541035e-06
V4614,7.022087819450825e-06
V4615,2.028723671660859e-05
V4616,2.199202900287023e-05
V4617,0.0007488796073657306
V4619,8.57424749352208e-06
V4620,7.587020006127961e-06
V4621,1.274091220309346e-05
V4622,1.065296911501588e-05
V4623,9.699428486814554e-06
V4624,4.147549821000202e-05
V4625,2.995162741623025e-05
V4626,7.4947072792597116e-06
V4627,8.321826975698971e-06
V4628,8.660412828437513e-05
V4629,9.631029858808902e-06
V4630,0.00012251605984074732
V4631,4.98484990501549e-05
V4632,2.6526387449589308e-05
V4633,1.104046692589832e-05
V4634,7.236835142336836e-05
V4635,2.0020630262362853e-05
V4636,5.322281256210922e-05
V4637,1.9835518571785477e-05
V4638,5.5950593970760487e-05
V4639,9.614575036226097e-05
V4640,1.8194444914291348e-05
V4641,9.551059501478974e-05
V4642,9.527124917162047e-05
V4643,5.6369725396600035e-05
V4644,0.00016041749406316513
V4645,3.3648456579787237e-05
V4646,5.035178099973354e-05
V4647,1.6184087822027702e-05
V4648,7.426349060422777e-05
V4649,4.3043824449411174e-05
V4650,8.979625225014615e-05
V4651,4.715592292063762e-05
V4652,4.608278717057519e-05
V4653,8.617077739792187e-05
V4654,1.1184797920491534e-05
V4655,5.542518030881678e-05
V4656,8.027009592405886e-05
V4657,5.743900296229275e-05
V4658,4.210804292714963e-05
V4659,5.4097109407280375e-05
V4660,5.493307817052797e-06
V4661,2.297504485596432e-05
V4662,1.0659840924441774e-05
V4663,3.318056243816236e-05
V4664,4.578565354779159e-05
V4665,4.71942093912397e-05
V4666,6.342529703653605e-06
V4667,1.9164165459485724e-05
V4668,1.0221808986171764e-05
V4669,2.860862908724624e-05
V4670,9.409984125583369e-06
V4671,2.088771766692578e-05
V4672,1.54776055433368e-05
V4673,5.895109556276998e-05
V4674,1.4346273689937998e-05
V4675,1.0686139753097826e-05
V4676,2.671168525158276e-05
V4677,4.525776359430388e-05
V4678,5.324660573993284e-05
V4679,0.000155658769906533
V4680,3.99579544044057e-05
